SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,sum
0.0,15.215384615384616,0.0,0.0,0.0,627.576923076923,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1053.7923076923075
0.0,70.06153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0615384615385,0.0,0.0,646.6538461538461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1108.7769230769231
0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,116.80000000000001,0.0,0.0,0.0,0.0,0.0,764.5730769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1107.373076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,232.03461538461536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1063.0346153846153
0.0,0.0,0.0,0.0,0.0,566.0999999999999,0.0,0.0,70.4,0.0,0.0,0.0,0.0,0.0,380.38461538461536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1017.8846153846152
0.0,0.0,0.0,0.0,0.0,38.42307692307692,0.0,630.0,0.0,0.0,0.0,364.6384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1034.0615384615385
0.0,0.0,0.0,0.0,0.0,304.8230769230769,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.9730769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,979.7961538461539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.40000000000003,0.0,0.0,45.8,0.0,0.0,604.8115384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,986.0115384615385
0.0,29.36923076923077,0.0,0.0,0.0,169.06153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.1807692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,971.6115384615384
0.0,9.200000000000001,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,195.53076923076924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,960.7307692307693
0.0,78.90769230769232,0.0,0.0,0.0,0.0,0.0,0.0,190.4,0.0,0.0,0.0,0.0,0.0,760.7692307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1031.076923076923
0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,115.2,0.0,0.0,58.13076923076923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1054.3307692307692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,273.6,0.0,0.0,415.7230769230769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1010.323076923077
0.0,33.96923076923077,0.0,0.0,0.0,0.0,660.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,954.9692307692308
0.0,73.95384615384616,0.0,0.0,0.0,238.22307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.9653846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1070.1423076923077
0.0,6.723076923076923,0.0,0.0,0.0,327.87692307692305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1012.6846153846154
0.0,0.0,0.0,0.0,0.0,286.89230769230767,0.0,0.0,320.0,0.0,0.0,415.7230769230769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1023.6153846153845
