SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,sum
0.0,83.96153846153845,0.0,0.0,0.0,0.0,122.43461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.5384615384615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1013.9346153846154
0.0,226.9230769230769,0.0,193.63076923076923,0.0,0.0,0.0,679.4769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1101.0307692307692
0.0,0.0,0.0,0.0,269.53846153846155,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.7692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1013.3076923076924
0.0,0.0,0.0,235.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1084.6769230769232
0.0,0.0,0.0,247.04615384615386,0.0,603.3269230769231,0.0,233.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1084.5269230769231
0.0,41.980769230769226,0.0,0.0,0.0,0.0,489.73846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.5384615384615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1069.2576923076922
0.0,28.365384615384613,0.0,0.0,321.2307692307692,634.9423076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,985.5384615384615
0.0,0.0,0.0,43.87692307692308,0.0,218.67307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.6923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,966.2423076923078
0.0,0.0,0.0,0.0,0.0,569.0769230769231,263.0076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.23076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,992.3153846153846
0.0,0.0,0.0,95.38461538461539,0.0,637.5769230769231,0.0,309.76153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1043.7230769230769
0.0,45.38461538461539,0.0,0.0,99.6923076923077,0.0,0.0,859.3384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1005.4153846153847
0.0,0.0,0.0,43.87692307692308,0.0,0.0,666.5884615384615,289.7769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1001.2423076923076
0.0,0.0,0.0,77.26153846153846,535.3846153846154,0.0,0.0,363.05384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,976.6999999999999
0.0,98.71153846153845,0.0,0.0,0.0,511.1153846153846,0.0,396.3615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1007.1884615384615
0.0,0.0,0.0,159.2923076923077,354.46153846153845,0.0,0.0,439.6615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,954.4153846153846
0.0,0.0,0.0,0.0,0.0,487.40384615384613,0.0,259.8,0.0,0.0,0.0,0.0,0.0,0.0,252.6923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.8961538461539
0.0,0.0,0.0,206.03076923076924,472.61538461538464,392.5576923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1072.2038461538461
0.0,282.5192307692308,0.0,0.0,0.0,0.0,136.03846153846155,536.2538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,955.8115384615385
0.0,148.6346153846154,0.0,0.0,734.7692307692308,165.98076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1050.3846153846155
0.0,196.28846153846152,0.0,0.0,0.0,434.71153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.92307692307696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1043.923076923077
0.0,0.0,0.0,0.0,269.53846153846155,445.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.1538461538462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1106.9423076923076
0.0,0.0,0.0,0.0,0.0,218.67307692307693,131.50384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.3076923076924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,953.4846153846155
0.0,0.0,0.0,0.0,66.46153846153847,0.0,376.3730769230769,632.8461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1076.6807692307693
0.0,0.0,0.0,173.60000000000002,0.0,0.0,0.0,759.4153846153846,0.0,0.0,0.0,0.0,0.0,0.0,124.61538461538461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1058.6307692307691
0.0,0.0,0.0,81.07692307692308,0.0,0.0,235.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.2307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1062.1076923076923
0.0,0.0,0.0,0.0,350.7692307692308,0.0,0.0,116.57692307692308,0.0,0.0,0.0,0.0,0.0,0.0,574.6153846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1042.9615384615386
0.0,0.0,0.0,0.0,417.2307692307692,519.0192307692307,0.0,49.96153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,987.2115384615385
0.0,132.75,0.0,0.0,0.0,131.73076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.4615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,988.9423076923076
0.0,0.0,0.0,0.0,350.7692307692308,7.903846153846153,671.123076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1030.7961538461539
