SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,sum
0.0,0.0,0.0,0.0,384.46153846153845,0.0,158.84615384615387,0.0,0.0,0.0,541.4038461538461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1085.7115384615386
0.0,0.0,0.0,0.0,0.0,231.9230769230769,0.0,0.0,0.0,0.0,585.176923076923,201.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1019.6999999999999
0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.1923076923077,327.1461538461538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,983.3384615384614
0.0,0.0,0.0,0.0,461.3538461538461,16.153846153846153,0.0,0.0,0.0,0.0,483.80769230769226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,962.3153846153846
0.0,495.0,0.0,0.0,432.0615384615384,131.53846153846152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1059.6
0.0,0.0,0.0,0.0,0.0,220.38461538461536,0.0,0.0,0.0,331.5,520.6692307692307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1073.553846153846
0.0,495.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.19230769230774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1014.1923076923077
0.0,0.0,0.0,0.0,296.58461538461535,145.38461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,978.9692307692308
0.0,0.0,0.0,0.0,530.9230769230769,0.0,0.0,0.0,0.0,415.8461538461538,20.73461538461538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,968.5038461538461
0.0,0.0,0.0,915.0,0.0,23.076923076923073,0.0,0.0,0.0,39.230769230769226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,978.3076923076924
0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07692307692307,0.0,331.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1054.2769230769231
0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29230769230769,160.20000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,981.4923076923077
0.0,0.0,0.0,0.0,611.4769230769231,5.769230769230768,0.0,0.0,0.0,390.3461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1008.5923076923076
0.0,0.0,0.0,640.0,0.0,128.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.30769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,980.3846153846155
0.0,0.0,0.0,0.0,659.0769230769231,0.0,0.0,0.0,0.0,264.8076923076923,0.0,0.0,0.0,0.0,141.73076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1066.6153846153848
0.0,0.0,0.0,0.0,270.95384615384614,0.0,0.0,0.0,0.0,353.07692307692304,0.0,379.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1004.8307692307692
0.0,0.0,0.0,0.0,0.0,73.84615384615384,0.0,0.0,0.0,470.7692307692308,416.9961538461538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,962.6115384615384
0.0,0.0,0.0,1035.0,0.0,0.0,74.03846153846155,0.0,0.0,5.884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1115.923076923077
0.0,45.0,0.0,0.0,454.03076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.6923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1092.7230769230769
0.0,720.0,0.0,0.0,0.0,0.0,339.2307692307693,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1072.8307692307692
0.0,0.0,0.0,0.0,0.0,0.0,347.3076923076923,0.0,0.0,139.26923076923077,0.0,0.0,0.0,0.0,597.8461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1085.4230769230771
0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,511.4538461538461,217.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,985.2538461538461
0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,145.14230769230767,0.0,0.0,0.0,172.65384615384616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1003.7961538461539
0.0,0.0,0.0,0.0,659.0769230769231,0.0,0.0,0.0,0.0,0.0,191.21923076923076,219.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1070.8961538461538
0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,288.3461538461538,0.0,0.0,0.0,0.0,463.84615384615387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1023.1923076923076
0.0,0.0,0.0,0.0,0.0,183.46153846153845,0.0,0.0,0.0,0.0,506.8461538461538,358.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1049.5076923076922
0.0,0.0,0.0,0.0,109.84615384615384,0.0,0.0,0.0,0.0,353.07692307692304,0.0,0.0,0.0,0.0,541.1538461538462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1005.0769230769231
0.0,0.0,0.0,0.0,505.2923076923077,0.0,0.0,0.0,0.0,176.53846153846152,0.0,0.0,0.0,0.0,304.0769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,986.9076923076923
0.0,615.0,0.0,0.0,0.0,0.0,302.8846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.46153846153848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1068.346153846154
